Country,Indicator,Year,Value
ERI,GGXCNL_NGDP,2003,-17.186
ERI,GGXCNL_NGDP,2004,-16.608
ERI,GGXCNL_NGDP,2005,-22.198
ERI,GGXCNL_NGDP,2006,-14.076
ERI,GGXCNL_NGDP,2007,-15.657
ERI,GGXCNL_NGDP,2008,-21.129
ERI,GGXCNL_NGDP,2009,-14.726
ERI,GGXCNL_NGDP,2010,-16.044
ERI,GGXCNL_NGDP,2011,-16.18
ERI,GGXCNL_NGDP,2012,-13.492
ERI,GGXCNL_NGDP,2013,-12.497
ERI,GGXCNL_NGDP,2014,-11.634
ERI,GGXCNL_NGDP,2015,-12.185
ERI,GGXCNL_NGDP,2016,-12.469
ERI,GGXCNL_NGDP,2017,-13.661
ERI,GGXCNL_NGDP,2018,-12.898
ERI,GGXCNL_NGDP,2019,-12.605
ERI,GGXCNL_NGDP,2020,-14.082
ERI,GGSB,1980,
ERI,GGSB,1981,
ERI,GGSB,1982,
ERI,GGSB,1983,
ERI,GGSB,1984,
ERI,GGSB,1985,
ERI,GGSB,1986,
ERI,GGSB,1987,
ERI,GGSB,1988,
ERI,GGSB,1989,
ERI,GGSB,1990,
ERI,GGSB,1991,
ERI,GGSB,1992,
ERI,GGSB,1993,
ERI,GGSB,1994,
ERI,GGSB,1995,
ERI,GGSB,1996,
ERI,GGSB,1997,
ERI,GGSB,1998,
ERI,GGSB,1999,
ERI,GGSB,2000,
ERI,GGSB,2001,
ERI,GGSB,2002,
ERI,GGSB,2003,
ERI,GGSB,2004,
ERI,GGSB,2005,
ERI,GGSB,2006,
ERI,GGSB,2007,
ERI,GGSB,2008,
ERI,GGSB,2009,
ERI,GGSB,2010,
ERI,GGSB,2011,
ERI,GGSB,2012,
ERI,GGSB,2013,
ERI,GGSB,2014,
ERI,GGSB,2015,
ERI,GGSB,2016,
ERI,GGSB,2017,
ERI,GGSB,2018,
ERI,GGSB,2019,
ERI,GGSB,2020,
ERI,GGSB_NPGDP,1980,
ERI,GGSB_NPGDP,1981,
ERI,GGSB_NPGDP,1982,
ERI,GGSB_NPGDP,1983,
ERI,GGSB_NPGDP,1984,
ERI,GGSB_NPGDP,1985,
ERI,GGSB_NPGDP,1986,
ERI,GGSB_NPGDP,1987,
ERI,GGSB_NPGDP,1988,
ERI,GGSB_NPGDP,1989,
ERI,GGSB_NPGDP,1990,
ERI,GGSB_NPGDP,1991,
ERI,GGSB_NPGDP,1992,
ERI,GGSB_NPGDP,1993,
ERI,GGSB_NPGDP,1994,
ERI,GGSB_NPGDP,1995,
ERI,GGSB_NPGDP,1996,
ERI,GGSB_NPGDP,1997,
ERI,GGSB_NPGDP,1998,
ERI,GGSB_NPGDP,1999,
ERI,GGSB_NPGDP,2000,
ERI,GGSB_NPGDP,2001,
ERI,GGSB_NPGDP,2002,
ERI,GGSB_NPGDP,2003,
ERI,GGSB_NPGDP,2004,
ERI,GGSB_NPGDP,2005,
ERI,GGSB_NPGDP,2006,
ERI,GGSB_NPGDP,2007,
ERI,GGSB_NPGDP,2008,
ERI,GGSB_NPGDP,2009,
ERI,GGSB_NPGDP,2010,
ERI,GGSB_NPGDP,2011,
ERI,GGSB_NPGDP,2012,
ERI,GGSB_NPGDP,2013,
ERI,GGSB_NPGDP,2014,
ERI,GGSB_NPGDP,2015,
ERI,GGSB_NPGDP,2016,
ERI,GGSB_NPGDP,2017,
ERI,GGSB_NPGDP,2018,
ERI,GGSB_NPGDP,2019,
ERI,GGSB_NPGDP,2020,
ERI,GGXONLB,1992,0.117
ERI,GGXONLB,1993,0.084
ERI,GGXONLB,1994,0.236
ERI,GGXONLB,1995,-0.681
ERI,GGXONLB,1996,-0.639
ERI,GGXONLB,1997,-0.181
ERI,GGXONLB,1998,-1.793
ERI,GGXONLB,1999,-2.866
ERI,GGXONLB,2000,-1.745
ERI,GGXONLB,2001,-2.322
ERI,GGXONLB,2002,-2.332
ERI,GGXONLB,2003,-1.694
ERI,GGXONLB,2004,-2.065
ERI,GGXONLB,2005,-3.219
ERI,GGXONLB,2006,-2.02
ERI,GGXONLB,2007,-2.529
ERI,GGXONLB,2008,-3.696
ERI,GGXONLB,2009,-3.291
ERI,GGXONLB,2010,-4.165
ERI,GGXONLB,2011,-5.303
ERI,GGXONLB,2012,-5.031
ERI,GGXONLB,2013,-5.045
ERI,GGXONLB,2014,-5.126
ERI,GGXONLB,2015,-5.963
ERI,GGXONLB,2016,-6.932
ERI,GGXONLB,2017,-8.864
ERI,GGXONLB,2018,-9.375
ERI,GGXONLB,2019,-10.417
ERI,GGXONLB,2020,-12.344
ERI,GGXONLB_NGDP,1992,5.333
ERI,GGXONLB_NGDP,1993,3.304
ERI,GGXONLB_NGDP,1994,6.847
ERI,GGXONLB_NGDP,1995,-17.267
ERI,GGXONLB_NGDP,1996,-13.428
ERI,GGXONLB_NGDP,1997,-3.377
ERI,GGXONLB_NGDP,1998,-30.097
ERI,GGXONLB_NGDP,1999,-44.285
ERI,GGXONLB_NGDP,2000,-25.66
ERI,GGXONLB_NGDP,2001,-27.29
ERI,GGXONLB_NGDP,2002,-22.904
ERI,GGXONLB_NGDP,2003,-14.022
ERI,GGXONLB_NGDP,2004,-13.507
ERI,GGXONLB_NGDP,2005,-19.069
ERI,GGXONLB_NGDP,2006,-10.847
ERI,GGXONLB_NGDP,2007,-12.48
ERI,GGXONLB_NGDP,2008,-17.416
ERI,GGXONLB_NGDP,2009,-11.527
ERI,GGXONLB_NGDP,2010,-12.795
ERI,GGXONLB_NGDP,2011,-13.225
ERI,GGXONLB_NGDP,2012,-10.582
ERI,GGXONLB_NGDP,2013,-9.528
ERI,GGXONLB_NGDP,2014,-8.643
ERI,GGXONLB_NGDP,2015,-9.12
ERI,GGXONLB_NGDP,2016,-9.388
ERI,GGXONLB_NGDP,2017,-10.574
ERI,GGXONLB_NGDP,2018,-9.779
ERI,GGXONLB_NGDP,2019,-9.483
ERI,GGXONLB_NGDP,2020,-10.716
ERI,GGXWDN,1980,
ERI,GGXWDN,1981,
ERI,GGXWDN,1982,
ERI,GGXWDN,1983,
ERI,GGXWDN,1984,
ERI,GGXWDN,1985,
ERI,GGXWDN,1986,
ERI,GGXWDN,1987,
ERI,GGXWDN,1988,
ERI,GGXWDN,1989,
ERI,GGXWDN,1990,
ERI,GGXWDN,1991,
ERI,GGXWDN,1992,
ERI,GGXWDN,1993,
ERI,GGXWDN,1994,
ERI,GGXWDN,1995,
ERI,GGXWDN,1996,
ERI,GGXWDN,1997,
ERI,GGXWDN,1998,
ERI,GGXWDN,1999,
ERI,GGXWDN,2000,
ERI,GGXWDN,2001,
ERI,GGXWDN,2002,
ERI,GGXWDN,2003,
ERI,GGXWDN,2004,
ERI,GGXWDN,2005,
ERI,GGXWDN,2006,
ERI,GGXWDN,2007,
ERI,GGXWDN,2008,
ERI,GGXWDN,2009,
ERI,GGXWDN,2010,
ERI,GGXWDN,2011,
ERI,GGXWDN,2012,
ERI,GGXWDN,2013,
ERI,GGXWDN,2014,
ERI,GGXWDN,2015,
ERI,GGXWDN,2016,
ERI,GGXWDN,2017,
ERI,GGXWDN,2018,
ERI,GGXWDN,2019,
ERI,GGXWDN,2020,
ERI,GGXWDN_NGDP,1980,
ERI,GGXWDN_NGDP,1981,
ERI,GGXWDN_NGDP,1982,
ERI,GGXWDN_NGDP,1983,
ERI,GGXWDN_NGDP,1984,
ERI,GGXWDN_NGDP,1985,
ERI,GGXWDN_NGDP,1986,
ERI,GGXWDN_NGDP,1987,
ERI,GGXWDN_NGDP,1988,
ERI,GGXWDN_NGDP,1989,
ERI,GGXWDN_NGDP,1990,
ERI,GGXWDN_NGDP,1991,
ERI,GGXWDN_NGDP,1992,
ERI,GGXWDN_NGDP,1993,
ERI,GGXWDN_NGDP,1994,
ERI,GGXWDN_NGDP,1995,
ERI,GGXWDN_NGDP,1996,
ERI,GGXWDN_NGDP,1997,
ERI,GGXWDN_NGDP,1998,
ERI,GGXWDN_NGDP,1999,
ERI,GGXWDN_NGDP,2000,
ERI,GGXWDN_NGDP,2001,
ERI,GGXWDN_NGDP,2002,
ERI,GGXWDN_NGDP,2003,
ERI,GGXWDN_NGDP,2004,
ERI,GGXWDN_NGDP,2005,
ERI,GGXWDN_NGDP,2006,
ERI,GGXWDN_NGDP,2007,
ERI,GGXWDN_NGDP,2008,
ERI,GGXWDN_NGDP,2009,
ERI,GGXWDN_NGDP,2010,
ERI,GGXWDN_NGDP,2011,
ERI,GGXWDN_NGDP,2012,
ERI,GGXWDN_NGDP,2013,
ERI,GGXWDN_NGDP,2014,
ERI,GGXWDN_NGDP,2015,
ERI,GGXWDN_NGDP,2016,
ERI,GGXWDN_NGDP,2017,
ERI,GGXWDN_NGDP,2018,
ERI,GGXWDN_NGDP,2019,
ERI,GGXWDN_NGDP,2020,
ERI,GGXWDG,2000,10.836
ERI,GGXWDG,2001,14.766
ERI,GGXWDG,2002,18.027
ERI,GGXWDG,2003,23.192
ERI,GGXWDG,2004,21.524
ERI,GGXWDG,2005,26.37
ERI,GGXWDG,2006,28.239
ERI,GGXWDG,2007,31.744
ERI,GGXWDG,2008,37.118
ERI,GGXWDG,2009,41.279
ERI,GGXWDG,2010,46.795
ERI,GGXWDG,2011,53.333
ERI,GGXWDG,2012,59.789
ERI,GGXWDG,2013,66.72
ERI,GGXWDG,2014,74.338
ERI,GGXWDG,2015,84.506
ERI,GGXWDG,2016,94.291
ERI,GGXWDG,2017,108.161
ERI,GGXWDG,2018,123.576
ERI,GGXWDG,2019,139.699
ERI,GGXWDG,2020,157.082
ERI,GGXWDG_NGDP,2000,159.379
ERI,GGXWDG_NGDP,2001,173.538
ERI,GGXWDG_NGDP,2002,177.082
ERI,GGXWDG_NGDP,2003,192.03
ERI,GGXWDG_NGDP,2004,140.765
ERI,GGXWDG_NGDP,2005,156.215
ERI,GGXWDG_NGDP,2006,151.644
ERI,GGXWDG_NGDP,2007,156.656
ERI,GGXWDG_NGDP,2008,174.915
ERI,GGXWDG_NGDP,2009,144.602
ERI,GGXWDG_NGDP,2010,143.765
ERI,GGXWDG_NGDP,2011,133.016
ERI,GGXWDG_NGDP,2012,125.768
ERI,GGXWDG_NGDP,2013,125.999
ERI,GGXWDG_NGDP,2014,125.328
ERI,GGXWDG_NGDP,2015,129.239
ERI,GGXWDG_NGDP,2016,127.699
ERI,GGXWDG_NGDP,2017,129.036
ERI,GGXWDG_NGDP,2018,128.898
ERI,GGXWDG_NGDP,2019,127.171
ERI,GGXWDG_NGDP,2020,136.356
ERI,NGDP_FY,1992,2.191
ERI,NGDP_FY,1993,2.528
ERI,NGDP_FY,1994,3.45
ERI,NGDP_FY,1995,3.943
ERI,NGDP_FY,1996,4.758
ERI,NGDP_FY,1997,5.347
ERI,NGDP_FY,1998,5.958
ERI,NGDP_FY,1999,6.471
ERI,NGDP_FY,2000,6.799
ERI,NGDP_FY,2001,8.509
ERI,NGDP_FY,2002,10.18
ERI,NGDP_FY,2003,12.077
ERI,NGDP_FY,2004,15.291
ERI,NGDP_FY,2005,16.88
ERI,NGDP_FY,2006,18.622
ERI,NGDP_FY,2007,20.264
ERI,NGDP_FY,2008,21.22
ERI,NGDP_FY,2009,28.547
ERI,NGDP_FY,2010,32.549
ERI,NGDP_FY,2011,40.095
ERI,NGDP_FY,2012,47.539
ERI,NGDP_FY,2013,52.953
ERI,NGDP_FY,2014,59.314
ERI,NGDP_FY,2015,65.387
ERI,NGDP_FY,2016,73.839
ERI,NGDP_FY,2017,83.822
ERI,NGDP_FY,2018,95.871
ERI,NGDP_FY,2019,109.851
ERI,NGDP_FY,2020,115.2
ERI,BCA,1997,0.04
ERI,BCA,1998,-0.167
ERI,BCA,1999,-0.154
ERI,BCA,2000,-0.004
ERI,BCA,2001,-0.034
ERI,BCA,2002,0.05
ERI,BCA,2003,0.084
ERI,BCA,2004,-0.007
ERI,BCA,2005,0.004
ERI,BCA,2006,-0.043
ERI,BCA,2007,-0.081
ERI,BCA,2008,-0.075
ERI,BCA,2009,-0.141
ERI,BCA,2010,-0.119
ERI,BCA,2011,0.014
ERI,BCA,2012,0.072
ERI,BCA,2013,0.012
ERI,BCA,2014,-0.008
ERI,BCA,2015,-0.069
ERI,BCA,2016,-0.093
ERI,BCA,2017,-0.079
ERI,BCA,2018,-0.144
ERI,BCA,2019,-0.206
ERI,BCA,2020,-0.269
ERI,BCA_NGDPD,1997,5.274
ERI,BCA_NGDPD,1998,-20.617
ERI,BCA_NGDPD,1999,-19.405
ERI,BCA_NGDPD,2000,-0.624
ERI,BCA_NGDPD,2001,-4.573
ERI,BCA_NGDPD,2002,6.802
ERI,BCA_NGDPD,2003,9.671
ERI,BCA_NGDPD,2004,-0.672
ERI,BCA_NGDPD,2005,0.334
ERI,BCA_NGDPD,2006,-3.584
ERI,BCA_NGDPD,2007,-6.112
ERI,BCA_NGDPD,2008,-5.467
ERI,BCA_NGDPD,2009,-7.615
ERI,BCA_NGDPD,2010,-5.622
ERI,BCA_NGDPD,2011,0.553
ERI,BCA_NGDPD,2012,2.322
ERI,BCA_NGDPD,2013,0.349
ERI,BCA_NGDPD,2014,-0.209
ERI,BCA_NGDPD,2015,-1.617
ERI,BCA_NGDPD,2016,-1.934
ERI,BCA_NGDPD,2017,-1.444
ERI,BCA_NGDPD,2018,-2.314
ERI,BCA_NGDPD,2019,-2.88
ERI,BCA_NGDPD,2020,-3.589
ETH,NGDP_R,1980,117.136
ETH,NGDP_R,1981,117.136
ETH,NGDP_R,1982,118.262
ETH,NGDP_R,1983,127.54
ETH,NGDP_R,1984,124.6
ETH,NGDP_R,1985,110.379
ETH,NGDP_R,1986,121.078
ETH,NGDP_R,1987,137.872
ETH,NGDP_R,1988,138.664
ETH,NGDP_R,1989,138.03
ETH,NGDP_R,1990,141.621
ETH,NGDP_R,1991,131.399
ETH,NGDP_R,1992,119.694
ETH,NGDP_R,1993,135.689
ETH,NGDP_R,1994,140.42
ETH,NGDP_R,1995,149.015
ETH,NGDP_R,1996,168.621
ETH,NGDP_R,1997,174.596
ETH,NGDP_R,1998,167.533
ETH,NGDP_R,1999,177.656
ETH,NGDP_R,2000,188.186
ETH,NGDP_R,2001,202.146
ETH,NGDP_R,2002,205.448
ETH,NGDP_R,2003,201.137
ETH,NGDP_R,2004,224.729
ETH,NGDP_R,2005,253.144
ETH,NGDP_R,2006,282.356
ETH,NGDP_R,2007,315.659
ETH,NGDP_R,2008,350.972
ETH,NGDP_R,2009,386.215
ETH,NGDP_R,2010,427.026
ETH,NGDP_R,2011,475.648
ETH,NGDP_R,2012,517.027
ETH,NGDP_R,2013,567.804
ETH,NGDP_R,2014,626.557
ETH,NGDP_R,2015,680.208
ETH,NGDP_R,2016,738.001
ETH,NGDP_R,2017,797.322
ETH,NGDP_R,2018,861
ETH,NGDP_R,2019,925.83
ETH,NGDP_R,2020,995.522
ETH,NGDP_RPCH,1980,3.997
ETH,NGDP_RPCH,1981,--
ETH,NGDP_RPCH,1982,0.961
ETH,NGDP_RPCH,1983,7.845
ETH,NGDP_RPCH,1984,-2.305
ETH,NGDP_RPCH,1985,-11.413
ETH,NGDP_RPCH,1986,9.693
ETH,NGDP_RPCH,1987,13.87
ETH,NGDP_RPCH,1988,0.574
ETH,NGDP_RPCH,1989,-0.457
ETH,NGDP_RPCH,1990,2.602
ETH,NGDP_RPCH,1991,-7.218
ETH,NGDP_RPCH,1992,-8.907
ETH,NGDP_RPCH,1993,13.363
ETH,NGDP_RPCH,1994,3.486
ETH,NGDP_RPCH,1995,6.121
ETH,NGDP_RPCH,1996,13.157
ETH,NGDP_RPCH,1997,3.543
ETH,NGDP_RPCH,1998,-4.045
ETH,NGDP_RPCH,1999,6.042
ETH,NGDP_RPCH,2000,5.927
ETH,NGDP_RPCH,2001,7.418
ETH,NGDP_RPCH,2002,1.634
ETH,NGDP_RPCH,2003,-2.099
ETH,NGDP_RPCH,2004,11.729
ETH,NGDP_RPCH,2005,12.644
ETH,NGDP_RPCH,2006,11.539
ETH,NGDP_RPCH,2007,11.795
ETH,NGDP_RPCH,2008,11.187
ETH,NGDP_RPCH,2009,10.041
ETH,NGDP_RPCH,2010,10.567
ETH,NGDP_RPCH,2011,11.386
ETH,NGDP_RPCH,2012,8.7
ETH,NGDP_RPCH,2013,9.821
ETH,NGDP_RPCH,2014,10.347
ETH,NGDP_RPCH,2015,8.563
ETH,NGDP_RPCH,2016,8.496
ETH,NGDP_RPCH,2017,8.038
ETH,NGDP_RPCH,2018,7.986
ETH,NGDP_RPCH,2019,7.53
ETH,NGDP_RPCH,2020,7.528
ETH,NGDP,1980,15.287
ETH,NGDP,1981,15.686
ETH,NGDP,1982,16.505
ETH,NGDP,1983,18.347
ETH,NGDP,1984,17.336
ETH,NGDP,1985,20.302
ETH,NGDP,1986,21.089
ETH,NGDP,1987,22.543
ETH,NGDP,1988,23.36
ETH,NGDP,1989,24.575
ETH,NGDP,1990,26.071
ETH,NGDP,1991,28.831
ETH,NGDP,1992,30.42
ETH,NGDP,1993,39.022
ETH,NGDP,1994,41.447
ETH,NGDP,1995,49.576
ETH,NGDP,1996,55.87
ETH,NGDP,1997,57.874
ETH,NGDP,1998,55.655
ETH,NGDP,1999,59.8
ETH,NGDP,2000,67.128
ETH,NGDP,2001,68.554
ETH,NGDP,2002,67.067
ETH,NGDP,2003,73.992
ETH,NGDP,2004,87.416
ETH,NGDP,2005,107.349
ETH,NGDP,2006,132.669
ETH,NGDP,2007,173.297
ETH,NGDP,2008,250.133
ETH,NGDP,2009,337.609
ETH,NGDP,2010,385.943
ETH,NGDP,2011,515.079
ETH,NGDP,2012,747.326
ETH,NGDP,2013,864.673
ETH,NGDP,2014,1047.393
ETH,NGDP,2015,1232.544
ETH,NGDP,2016,1430.757
ETH,NGDP,2017,1673.755
ETH,NGDP,2018,1961.183
ETH,NGDP,2019,2291.082
ETH,NGDP,2020,2672.488
ETH,NGDPD,1980,7.385
ETH,NGDPD,1981,7.578
ETH,NGDPD,1982,7.973
ETH,NGDPD,1983,8.863
ETH,NGDPD,1984,8.375
ETH,NGDPD,1985,9.808
ETH,NGDPD,1986,10.188
ETH,NGDPD,1987,10.89
ETH,NGDPD,1988,11.285
ETH,NGDPD,1989,11.872
ETH,NGDPD,1990,12.595
ETH,NGDPD,1991,13.928
ETH,NGDPD,1992,14.696
ETH,NGDPD,1993,9.143
ETH,NGDPD,1994,8.135
ETH,NGDPD,1995,8.431
ETH,NGDPD,1996,8.826
ETH,NGDPD,1997,8.909
ETH,NGDPD,1998,8.078
ETH,NGDPD,1999,7.927
ETH,NGDPD,2000,8.235
ETH,NGDPD,2001,8.223
ETH,NGDPD,2002,7.851
ETH,NGDPD,2003,8.623
ETH,NGDPD,2004,10.142
ETH,NGDPD,2005,12.408
ETH,NGDPD,2006,15.283
ETH,NGDPD,2007,19.701
ETH,NGDPD,2008,26.839
ETH,NGDPD,2009,32.464
ETH,NGDPD,2010,29.917
ETH,NGDPD,2011,31.958
ETH,NGDPD,2012,43.134
ETH,NGDPD,2013,46.643
ETH,NGDPD,2014,52.335
ETH,NGDPD,2015,57.557
ETH,NGDPD,2016,62.442
ETH,NGDPD,2017,68.268
ETH,NGDPD,2018,74.759
ETH,NGDPD,2019,81.621
ETH,NGDPD,2020,88.98
ETH,NGDP_D,1980,13.05
ETH,NGDP_D,1981,13.391
ETH,NGDP_D,1982,13.956
ETH,NGDP_D,1983,14.385
ETH,NGDP_D,1984,13.914
ETH,NGDP_D,1985,18.393
ETH,NGDP_D,1986,17.418
ETH,NGDP_D,1987,16.35
ETH,NGDP_D,1988,16.846
ETH,NGDP_D,1989,17.804
ETH,NGDP_D,1990,18.409
ETH,NGDP_D,1991,21.942
ETH,NGDP_D,1992,25.415
ETH,NGDP_D,1993,28.758
ETH,NGDP_D,1994,29.517
ETH,NGDP_D,1995,33.269
ETH,NGDP_D,1996,33.133
ETH,NGDP_D,1997,33.147
ETH,NGDP_D,1998,33.22
ETH,NGDP_D,1999,33.661
ETH,NGDP_D,2000,35.671
ETH,NGDP_D,2001,33.913
ETH,NGDP_D,2002,32.644
ETH,NGDP_D,2003,36.787
ETH,NGDP_D,2004,38.899
ETH,NGDP_D,2005,42.406
ETH,NGDP_D,2006,46.987
ETH,NGDP_D,2007,54.9
ETH,NGDP_D,2008,71.268
ETH,NGDP_D,2009,87.415
ETH,NGDP_D,2010,90.379
ETH,NGDP_D,2011,108.29
ETH,NGDP_D,2012,144.543
ETH,NGDP_D,2013,152.284
ETH,NGDP_D,2014,167.166
ETH,NGDP_D,2015,181.201
ETH,NGDP_D,2016,193.869
ETH,NGDP_D,2017,209.922
ETH,NGDP_D,2018,227.78
ETH,NGDP_D,2019,247.463
ETH,NGDP_D,2020,268.451
ETH,NGDPRPC,1980,3304.906
ETH,NGDPRPC,1981,3227.075
ETH,NGDPRPC,1982,3167.682
ETH,NGDPRPC,1983,3311.521
ETH,NGDPRPC,1984,3132.216
ETH,NGDPRPC,1985,2686.388
ETH,NGDPRPC,1986,2853.683
ETH,NGDPRPC,1987,3146.895
ETH,NGDPRPC,1988,3064.499
ETH,NGDPRPC,1989,2952.199
ETH,NGDPRPC,1990,2929.777
ETH,NGDPRPC,1991,2627.764
ETH,NGDPRPC,1992,2313.579
ETH,NGDPRPC,1993,2535.902
ETH,NGDPRPC,1994,2540.021
ETH,NGDPRPC,1995,2612.574
ETH,NGDPRPC,1996,2869.647
ETH,NGDPRPC,1997,2887.787
ETH,NGDPRPC,1998,2695.676
ETH,NGDPRPC,1999,2782.423
ETH,NGDPRPC,2000,2869.654
ETH,NGDPRPC,2001,3003.481
ETH,NGDPRPC,2002,2975.759
ETH,NGDPRPC,2003,2841.56
ETH,NGDPRPC,2004,3098.574
ETH,NGDPRPC,2005,3408.715
ETH,NGDPRPC,2006,3715.528
ETH,NGDPRPC,2007,4061.574
ETH,NGDPRPC,2008,4417.725
ETH,NGDPRPC,2009,4757.056
ETH,NGDPRPC,2010,5148.026
ETH,NGDPRPC,2011,5613.42
ETH,NGDPRPC,2012,5958.75
ETH,NGDPRPC,2013,6390.583
ETH,NGDPRPC,2014,6886.57
ETH,NGDPRPC,2015,7315.32
ETH,NGDPRPC,2016,7766.004
ETH,NGDPRPC,2017,8209.63
ETH,NGDPRPC,2018,8691.46
ETH,NGDPRPC,2019,9162.637
ETH,NGDPRPC,2020,9659.18
ETH,NGDPPC,1980,431.305
ETH,NGDPPC,1981,432.148
ETH,NGDPPC,1982,442.086
ETH,NGDPPC,1983,476.371
ETH,NGDPPC,1984,435.805
ETH,NGDPPC,1985,494.102
ETH,NGDPPC,1986,497.056
ETH,NGDPPC,1987,514.529
ETH,NGDPPC,1988,516.256
ETH,NGDPPC,1989,525.622
ETH,NGDPPC,1990,539.351
ETH,NGDPPC,1991,576.571
ETH,NGDPPC,1992,587.993
ETH,NGDPPC,1993,729.286
ETH,NGDPPC,1994,749.727
ETH,NGDPPC,1995,869.187
ETH,NGDPPC,1996,950.805
ETH,NGDPPC,1997,957.223
ETH,NGDPPC,1998,895.514
ETH,NGDPPC,1999,936.588
ETH,NGDPPC,2000,1023.641
ETH,NGDPPC,2001,1018.578
ETH,NGDPPC,2002,971.417
ETH,NGDPPC,2003,1045.328
ETH,NGDPPC,2004,1205.301
ETH,NGDPPC,2005,1445.509
ETH,NGDPPC,2006,1745.801
ETH,NGDPPC,2007,2229.807
ETH,NGDPPC,2008,3148.445
ETH,NGDPPC,2009,4158.373
ETH,NGDPPC,2010,4652.747
ETH,NGDPPC,2011,6078.771
ETH,NGDPPC,2012,8612.966
ETH,NGDPPC,2013,9731.827
ETH,NGDPPC,2014,11512.032
ETH,NGDPPC,2015,13255.437
ETH,NGDPPC,2016,15055.895
ETH,NGDPPC,2017,17233.823
ETH,NGDPPC,2018,19797.377
ETH,NGDPPC,2019,22674.094
ETH,NGDPPC,2020,25930.15
ETH,NGDPDPC,1980,208.36
ETH,NGDPDPC,1981,208.767
ETH,NGDPDPC,1982,213.568
ETH,NGDPDPC,1983,230.131
ETH,NGDPDPC,1984,210.534
ETH,NGDPDPC,1985,238.697
ETH,NGDPDPC,1986,240.124
ETH,NGDPDPC,1987,248.565
ETH,NGDPDPC,1988,249.399
ETH,NGDPDPC,1989,253.923
ETH,NGDPDPC,1990,260.556
ETH,NGDPDPC,1991,278.537
ETH,NGDPDPC,1992,284.055
ETH,NGDPDPC,1993,170.873
ETH,NGDPDPC,1994,147.15
ETH,NGDPDPC,1995,147.821
ETH,NGDPDPC,1996,150.206
ETH,NGDPDPC,1997,147.349
ETH,NGDPDPC,1998,129.973
ETH,NGDPDPC,1999,124.15
ETH,NGDPDPC,2000,125.569
ETH,NGDPDPC,2001,122.176
ETH,NGDPDPC,2002,113.709
ETH,NGDPDPC,2003,121.826
ETH,NGDPDPC,2004,139.833
ETH,NGDPDPC,2005,167.079
ETH,NGDPDPC,2006,201.109
ETH,NGDPDPC,2007,253.498
ETH,NGDPDPC,2008,337.823
ETH,NGDPDPC,2009,399.858
ETH,NGDPDPC,2010,360.664
ETH,NGDPDPC,2011,377.161
ETH,NGDPDPC,2012,497.127
ETH,NGDPDPC,2013,524.958
ETH,NGDPDPC,2014,575.217
ETH,NGDPDPC,2015,618.999
ETH,NGDPDPC,2016,657.08
ETH,NGDPDPC,2017,702.926
ETH,NGDPDPC,2018,754.661
ETH,NGDPDPC,2019,807.775
ETH,NGDPDPC,2020,863.34
ETH,NGAP_NPGDP,1980,
ETH,NGAP_NPGDP,1981,
ETH,NGAP_NPGDP,1982,
ETH,NGAP_NPGDP,1983,
ETH,NGAP_NPGDP,1984,
ETH,NGAP_NPGDP,1985,
ETH,NGAP_NPGDP,1986,
ETH,NGAP_NPGDP,1987,
ETH,NGAP_NPGDP,1988,
ETH,NGAP_NPGDP,1989,
ETH,NGAP_NPGDP,1990,
ETH,NGAP_NPGDP,1991,
ETH,NGAP_NPGDP,1992,
ETH,NGAP_NPGDP,1993,
ETH,NGAP_NPGDP,1994,
ETH,NGAP_NPGDP,1995,
ETH,NGAP_NPGDP,1996,
ETH,NGAP_NPGDP,1997,
ETH,NGAP_NPGDP,1998,
ETH,NGAP_NPGDP,1999,
ETH,NGAP_NPGDP,2000,
ETH,NGAP_NPGDP,2001,
ETH,NGAP_NPGDP,2002,
ETH,NGAP_NPGDP,2003,
ETH,NGAP_NPGDP,2004,
ETH,NGAP_NPGDP,2005,
ETH,NGAP_NPGDP,2006,
ETH,NGAP_NPGDP,2007,
ETH,NGAP_NPGDP,2008,
ETH,NGAP_NPGDP,2009,
ETH,NGAP_NPGDP,2010,
ETH,NGAP_NPGDP,2011,
ETH,NGAP_NPGDP,2012,
ETH,NGAP_NPGDP,2013,
ETH,NGAP_NPGDP,2014,
ETH,NGAP_NPGDP,2015,
ETH,NGAP_NPGDP,2016,
ETH,NGAP_NPGDP,2017,
ETH,NGAP_NPGDP,2018,
ETH,NGAP_NPGDP,2019,
ETH,NGAP_NPGDP,2020,
ETH,PPPGDP,1980,11.076
ETH,PPPGDP,1981,12.11
ETH,PPPGDP,1982,12.985
ETH,PPPGDP,1983,14.557
ETH,PPPGDP,1984,14.726
ETH,PPPGDP,1985,13.463
ETH,PPPGDP,1986,15.065
ETH,PPPGDP,1987,17.593
ETH,PPPGDP,1988,18.313
ETH,PPPGDP,1989,18.938
ETH,PPPGDP,1990,20.15
ETH,PPPGDP,1991,19.317
ETH,PPPGDP,1992,17.998
ETH,PPPGDP,1993,20.888
ETH,PPPGDP,1994,22.077
ETH,PPPGDP,1995,23.917
ETH,PPPGDP,1996,27.557
ETH,PPPGDP,1997,29.022
ETH,PPPGDP,1998,28.15
ETH,PPPGDP,1999,30.308
ETH,PPPGDP,2000,32.835
ETH,PPPGDP,2001,36.075
ETH,PPPGDP,2002,37.227
